Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,User,Single-Core Score,Multi-Core Score,Result URL,Schema
"Sep 15, 2025 TakeWhatUcan",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,TakeWhatUcan,3594,27383,/v6/cpu/13819776,v6
"Jun 19, 2025",Giga Computing MZ73-LM2-000,AMD EPYC 9355 3550 MHz (32 cores),3550.0,32,Windows,,2767,27383,/v6/cpu/12515394,v6
"Jul 27, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,2855,27381,/v6/cpu/7083918,v6
"Dec 23, 2024",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3414,27379,/v6/cpu/9568788,v6
"Mar 21, 2025","Mac15,14",Apple M3 Ultra 4053 MHz (28 cores),4053.0,28,macOS,,3255,27374,/v6/cpu/11127882,v6
"Jul 28, 2025 Gorod",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,Gorod,3620,27373,/v6/cpu/13058529,v6
"Sep 26, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3090,27372,/v6/cpu/14089811,v6
"Sep 06, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,amsams,3711,27372,/v6/cpu/13679699,v6
"Sep 29, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3602,27370,/v6/cpu/14143962,v6
"Sep 06, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,,3236,27370,/v6/cpu/13673291,v6
"Oct 21, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3207,27368,/v6/cpu/14584524,v6
"May 02, 2025 AbsoluteHosting","QEMU Standard PC (i440FX + PIIX, 1996)",AMD EPYC 9555 3200 MHz (128 cores),3200.0,128,Linux,AbsoluteHosting,2732,27368,/v6/cpu/11777427,v6
"Oct 11, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3577,27367,/v6/cpu/14401453,v6
"Feb 13, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3565,27367,/v6/cpu/10522717,v6
"Mar 13, 2025","Mac15,14",Apple M3 Ultra 4017 MHz (32 cores),4017.0,32,macOS,,3228,27366,/v6/cpu/10996570,v6
"Oct 19, 2025",Supermicro AS -4125GS-TNRT,AMD EPYC 9475F 4819 MHz (96 cores),4819.0,96,Linux,,3039,27361,/v6/cpu/14542455,v6
"Mar 13, 2025 anthonynelzin","Mac15,14",Apple M3 Ultra 4051 MHz (28 cores),4051.0,28,macOS,anthonynelzin,3254,27360,/v6/cpu/10999420,v6
"Oct 02, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3237,27357,/v6/cpu/14220210,v6
"May 02, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (28 cores),4049.0,28,macOS,,3258,27357,/v6/cpu/11787310,v6
"Oct 28, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3556,27356,/v6/cpu/14716131,v6
"Jul 30, 2025","Mac15,14",Apple M3 Ultra 4047 MHz (32 cores),4047.0,32,macOS,,3215,27356,/v6/cpu/13099223,v6
"Apr 30, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3616,27356,/v6/cpu/11749813,v6
"Oct 22, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3110,27354,/v6/cpu/14603651,v6
"Oct 19, 2025 Gorod",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,Gorod,3603,27354,/v6/cpu/14546155,v6
"Mar 26, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3220,27347,/v6/cpu/11223465,v6
"Sep 06, 2025 lethean-devserver","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,lethean-devserver,3229,27346,/v6/cpu/13682910,v6
"Jul 22, 2025 Gorod",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,Gorod,3647,27346,/v6/cpu/12977868,v6
"Mar 09, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3146,27346,/v6/cpu/10941589,v6
"Mar 25, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,,3190,27345,/v6/cpu/11208930,v6
"Mar 18, 2025 qzyqzy","Mac15,14",Apple M3 Ultra 4052 MHz (28 cores),4052.0,28,macOS,qzyqzy,3257,27345,/v6/cpu/11080564,v6
"May 24, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3627,27344,/v6/cpu/12110363,v6
"Apr 14, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3445,27344,/v6/cpu/11512354,v6
"Dec 23, 2024",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3474,27342,/v6/cpu/9568664,v6
"Jan 20, 2025",Giga Computing R163-Z32-AAC1-000,AMD EPYC 9355P 4413 MHz (32 cores),4413.0,32,Linux,,2583,27340,/v6/cpu/10025874,v6
"May 02, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7975WX s 8222 MHz (32 cores),8222.0,32,Linux,,2942,27340,/v6/cpu/5934928,v6
"Oct 09, 2025",To Be Filled By O.E.M. WRX90 WS EVO,AMD Ryzen Threadripper PRO 9995WX s 5460 MHz (96 cores),5460.0,96,Linux,,3287,27339,/v6/cpu/14350758,v6
"May 03, 2025 mawood40","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,mawood40,3237,27339,/v6/cpu/11791694,v6
"Feb 13, 2025 johnksss",ASUS ROG MAXIMUS Z890 APEX,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,johnksss,3546,27337,/v6/cpu/10522382,v6
"May 02, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7975WX s 8222 MHz (32 cores),8222.0,32,Linux,,2864,27336,/v6/cpu/5934815,v6
"Oct 18, 2024","QEMU Standard PC (Q35 + ICH9, 2009)",AMD Ryzen Threadripper PRO 7975WX s 3993 MHz (64 cores),3993.0,64,Linux,,2886,27335,/v6/cpu/8367789,v6
"Mar 22, 2025","Mac15,14",Apple M3 Ultra 4048 MHz (28 cores),4048.0,28,macOS,,3252,27334,/v6/cpu/11154678,v6
"Oct 28, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3614,27333,/v6/cpu/14716334,v6
"Jun 14, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3520,27332,/v6/cpu/12441630,v6
"Apr 04, 2025 idanbo",Mac Studio (2025)/M3 Ultra,Apple M3 Ultra 4048 MHz (32 cores),4048.0,32,macOS,idanbo,3216,27331,/v6/cpu/11361173,v6
"Nov 15, 2023",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,2882,27331,/v6/cpu/3562797,v6
"Oct 09, 2025",To Be Filled By O.E.M. WRX90 WS EVO,AMD Ryzen Threadripper PRO 9995WX s 5460 MHz (96 cores),5460.0,96,Linux,,3293,27330,/v6/cpu/14350828,v6
"Jan 15, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3481,27330,/v6/cpu/9945582,v6
"Jul 11, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (32 cores),4052.0,32,macOS,,3177,27329,/v6/cpu/12809063,v6
"Mar 31, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3181,27329,/v6/cpu/11305742,v6
"Nov 03, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3605,27327,/v6/cpu/14829751,v6
"Oct 07, 2025 TakeWhatUcan",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,TakeWhatUcan,3611,27327,/v6/cpu/14310144,v6
"Apr 13, 2025","Mac15,14",Apple M3 Ultra 3950 MHz (32 cores),3950.0,32,macOS,,3180,27326,/v6/cpu/11502446,v6
"Jan 15, 2024 sheenav","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,sheenav,2786,27326,/v6/cpu/4400562,v6
"Oct 14, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3586,27325,/v6/cpu/14452999,v6
"Apr 25, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3580,27325,/v6/cpu/11675305,v6
"Oct 27, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2995,27325,/v6/cpu/8507653,v6
"Aug 13, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,amsams,3724,27322,/v6/cpu/13304560,v6
"May 04, 2025 insuna","Micro-Star International Co., Ltd. MS-7D70",AMD Ryzen 9 9950X3D 5850 MHz (16 cores),5850.0,16,Linux,insuna,3756,27322,/v6/cpu/11806339,v6
"Oct 07, 2025",ASUS System Product Name,AMD Ryzen Threadripper PRO 9975WX s 4000 MHz (32 cores),4000.0,32,Windows,,3189,27321,/v6/cpu/14318414,v6
"Aug 16, 2025",Supermicro AS -2125HS-TNR,AMD EPYC 9355 4413 MHz (64 cores),4413.0,64,Linux,,2822,27321,/v6/cpu/13357806,v6
"Aug 13, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,amsams,3725,27321,/v6/cpu/13305071,v6
"Mar 28, 2025 kalling","Mac15,14",Apple M3 Ultra 3955 MHz (32 cores),3955.0,32,macOS,kalling,3037,27320,/v6/cpu/11243947,v6
"Mar 25, 2025","Mac15,14",Apple M3 Ultra 4053 MHz (28 cores),4053.0,28,macOS,,3246,27320,/v6/cpu/11208183,v6
"Aug 13, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,amsams,3725,27317,/v6/cpu/13304722,v6
"Mar 18, 2025 qzyqzy","Mac15,14",Apple M3 Ultra 4049 MHz (28 cores),4049.0,28,macOS,qzyqzy,3256,27317,/v6/cpu/11085440,v6
"Oct 08, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2836,27317,/v6/cpu/8214256,v6
"Oct 11, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3605,27316,/v6/cpu/14397460,v6
"Oct 09, 2025","Mac15,14",Apple M3 Ultra 4048 MHz (32 cores),4048.0,32,macOS,,3142,27316,/v6/cpu/14350047,v6
"Oct 05, 2025","Mac15,14",Apple M3 Ultra 4053 MHz (32 cores),4053.0,32,macOS,,3123,27315,/v6/cpu/14271282,v6
"Jun 06, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3579,27315,/v6/cpu/12301304,v6
"Apr 15, 2025 insuna","Micro-Star International Co., Ltd. MS-7D70",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,insuna,3735,27315,/v6/cpu/11527700,v6
"Jan 28, 2024",ASUS System Product Name,Intel Core i9-13900KS 3238 MHz (24 cores),3238.0,24,Windows,,3551,27314,/v6/cpu/4626086,v6
"Oct 21, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3101,27313,/v6/cpu/14589903,v6
"Mar 21, 2025","Mac15,14",Apple M3 Ultra 4053 MHz (28 cores),4053.0,28,macOS,,3249,27313,/v6/cpu/11135790,v6
"Aug 13, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5850 MHz (16 cores),5850.0,16,Linux,amsams,3700,27312,/v6/cpu/13305326,v6
"Apr 11, 2025","Mac15,14",Apple M3 Ultra 4029 MHz (32 cores),4029.0,32,macOS,,3224,27312,/v6/cpu/11468474,v6
"Oct 31, 2025","Mac15,14",Apple M3 Ultra 4054 MHz (28 cores),4054.0,28,macOS,,3243,27311,/v6/cpu/14771475,v6
"Jun 06, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3649,27311,/v6/cpu/12301821,v6
"Mar 09, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2797,27311,/v6/cpu/5238510,v6
"Nov 04, 2025 vapor",ASUS System Product Name,AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,vapor,3133,27309,/v6/cpu/14854214,v6
"Jul 11, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (28 cores),4051.0,28,macOS,,3261,27309,/v6/cpu/12812730,v6
"Jun 29, 2025 Gorod",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,Gorod,3688,27309,/v6/cpu/12654551,v6
"Sep 14, 2025","Mac15,14",Apple M3 Ultra 4042 MHz (32 cores),4042.0,32,macOS,,3209,27307,/v6/cpu/13807268,v6
"Apr 23, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3245,27307,/v6/cpu/11649597,v6
"Oct 13, 2025","Mac15,14",Apple M3 Ultra 4055 MHz (32 cores),4055.0,32,macOS,,3154,27306,/v6/cpu/14427627,v6
"Apr 25, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3581,27305,/v6/cpu/11675417,v6
"Oct 07, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3464,27304,/v6/cpu/14318679,v6
"Sep 12, 2025",PEGATRON AS400-2A1,AMD EPYC 9575F 3300 MHz (128 cores),3300.0,128,Linux,,2879,27304,/v6/cpu/13770371,v6
"May 29, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3597,27304,/v6/cpu/12191588,v6
"Apr 24, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3583,27303,/v6/cpu/11665805,v6
"Jan 15, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3487,27303,/v6/cpu/9945504,v6
"Jun 10, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (28 cores),4051.0,28,macOS,,3256,27302,/v6/cpu/12371622,v6
"Sep 02, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (28 cores),4052.0,28,macOS,,3241,27301,/v6/cpu/13618966,v6
"Aug 15, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,amsams,3739,27301,/v6/cpu/13337775,v6
"May 24, 2025 Alnitak","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,Alnitak,3208,27299,/v6/cpu/12120578,v6
"Jun 24, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3462,27296,/v6/cpu/12577955,v6
"Mar 02, 2025",ASRock Z890 Taichi OCF,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3471,27295,/v6/cpu/10820015,v6
"Oct 12, 2023",EVGA Corp. Z790 DARK KINGPIN,Intel Core i9-13900K 2999 MHz (24 cores),2999.0,24,Windows,,3496,27295,/v6/cpu/3035582,v6
"Mar 09, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3138,27294,/v6/cpu/10942077,v6
"Aug 25, 2025 JeanCarrasco",ASRock X870E Taichi Lite,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,JeanCarrasco,3708,27292,/v6/cpu/13494191,v6
"May 26, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3582,27290,/v6/cpu/12146113,v6
"Apr 02, 2025","Mac15,14",Apple M3 Ultra 3666 MHz (32 cores),3666.0,32,macOS,,3135,27290,/v6/cpu/11335131,v6
"Mar 15, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (28 cores),4051.0,28,macOS,,3252,27290,/v6/cpu/11029359,v6
"May 02, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (28 cores),4052.0,28,macOS,,3261,27289,/v6/cpu/11786645,v6
"Aug 15, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,amsams,3727,27288,/v6/cpu/13333354,v6
"Jun 05, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (28 cores),4052.0,28,macOS,,3231,27287,/v6/cpu/12294340,v6
"Mar 25, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,,3226,27287,/v6/cpu/11207266,v6
"Jun 18, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (28 cores),4046.0,28,macOS,,3240,27286,/v6/cpu/12498837,v6
"Aug 29, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3218,27285,/v6/cpu/13547930,v6
"May 20, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3662,27283,/v6/cpu/12048696,v6
"Apr 27, 2025","Mac15,14",Apple M3 Ultra 4043 MHz (32 cores),4043.0,32,macOS,,3183,27283,/v6/cpu/11710774,v6
"Apr 09, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (28 cores),4046.0,28,macOS,,3240,27283,/v6/cpu/11437463,v6
"Mar 09, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3009,27283,/v6/cpu/10930709,v6
"Oct 07, 2025 TalonsTech",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,TalonsTech,3459,27282,/v6/cpu/14325030,v6
"Aug 23, 2025",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2983,27279,/v6/cpu/13455428,v6
"Sep 03, 2025","Mac15,14",Apple M3 Ultra 4031 MHz (32 cores),4031.0,32,macOS,,3056,27277,/v6/cpu/13637197,v6
"Sep 14, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3591,27276,/v6/cpu/13813350,v6
"Oct 27, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2976,27275,/v6/cpu/8517673,v6
"May 13, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (28 cores),4049.0,28,macOS,,3254,27274,/v6/cpu/11945992,v6
"Jun 10, 2025","Mac15,14",Apple M3 Ultra 4036 MHz (28 cores),4036.0,28,macOS,,3241,27270,/v6/cpu/12366879,v6
"Mar 26, 2025 Sonicadvance1",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 7968 MHz (96 cores),7968.0,96,Linux,Sonicadvance1,2888,27270,/v6/cpu/11222086,v6
"Jan 15, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3484,27270,/v6/cpu/9945544,v6
"Jun 17, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (28 cores),4050.0,28,macOS,,3240,27269,/v6/cpu/12475175,v6
"Nov 05, 2025 Wolfgang1756",AMD,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,Wolfgang1756,3190,27268,/v6/cpu/14855089,v6
"Sep 04, 2025",Giga Computing R163-Z34-AAH1-000,AMD EPYC 9475F 3650 MHz (48 cores),3650.0,48,Linux,,2764,27268,/v6/cpu/13647044,v6
"Jun 20, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3452,27268,/v6/cpu/12524946,v6
"Aug 19, 2025","Mac15,14",Apple M3 Ultra 4044 MHz (28 cores),4044.0,28,macOS,,3253,27267,/v6/cpu/13403152,v6
"Apr 12, 2025 insuna","Micro-Star International Co., Ltd. MS-7D70",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,insuna,3735,27267,/v6/cpu/11487823,v6
"Nov 01, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3057,27266,/v6/cpu/14790413,v6
"Mar 16, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3709,27266,/v6/cpu/11051141,v6
"Apr 04, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (32 cores),4052.0,32,macOS,,3135,27265,/v6/cpu/11362172,v6
"Oct 28, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (28 cores),4049.0,28,macOS,,3255,27264,/v6/cpu/14708998,v6
"Jul 18, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,,3220,27264,/v6/cpu/12920105,v6
"Jun 16, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3604,27264,/v6/cpu/12467268,v6
"Mar 03, 2025",Dell Inc. PowerEdge R7715,AMD EPYC 9745 2396 MHz (128 cores),2396.0,128,Linux,,2402,27264,/v6/cpu/10840916,v6
"Oct 02, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3581,27263,/v6/cpu/14215714,v6
"Sep 20, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3611,27263,/v6/cpu/13953117,v6
"Jul 10, 2025","Mac15,14",Apple M3 Ultra 4054 MHz (28 cores),4054.0,28,macOS,,3231,27263,/v6/cpu/12807753,v6
"May 04, 2024",ASUS System Product Name,Intel Xeon w9-3495X 1957 MHz (56 cores),1957.0,56,Windows,,2463,27263,/v6/cpu/5958975,v6
"Sep 26, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3066,27262,/v6/cpu/14089359,v6
"Aug 13, 2025 amsams","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,amsams,3732,27262,/v6/cpu/13304449,v6
"Dec 20, 2023",ASUS System Product Name,Intel Core i9-14900K 3199 MHz (24 cores),3199.0,24,Windows,,3917,27261,/v6/cpu/4069257,v6
"Jun 20, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,,3247,27260,/v6/cpu/12528116,v6
"Apr 04, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (32 cores),4052.0,32,macOS,,3154,27260,/v6/cpu/11362043,v6
"Apr 10, 2025 NeilB",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,NeilB,3576,27259,/v6/cpu/11449778,v6
"Aug 26, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3129,27254,/v6/cpu/13500687,v6
"Sep 26, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (28 cores),4050.0,28,macOS,,3261,27249,/v6/cpu/14081371,v6
"Sep 08, 2025",Tyrone Systems SDA300A2N-224,AMD EPYC 9275F 4816 MHz (48 cores),4816.0,48,Linux,,2862,27249,/v6/cpu/13708681,v6
"Mar 14, 2025",Supermicro Super Server,AMD EPYC 9275F 4816 MHz (24 cores),4816.0,24,Linux,,3000,27249,/v6/cpu/11018311,v6
"Jan 28, 2024",ASUS System Product Name,Intel Core i9-13900KS 3235 MHz (24 cores),3235.0,24,Windows,,3528,27247,/v6/cpu/4625608,v6
"Aug 10, 2025",To Be Filled By O.E.M. WRX90 WS EVO,AMD Ryzen Threadripper PRO 9995WX s 5460 MHz (96 cores),5460.0,96,Linux,,3283,27246,/v6/cpu/13251499,v6
"May 23, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3606,27245,/v6/cpu/12093090,v6
"Apr 02, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3250,27245,/v6/cpu/11339254,v6
"Oct 19, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3570,27243,/v6/cpu/14535833,v6
"Jul 09, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3638,27243,/v6/cpu/12781382,v6
"Nov 05, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3162,27242,/v6/cpu/14873309,v6
"Oct 12, 2023",EVGA Corp. Z790 DARK KINGPIN,Intel Core i9-13900K 2999 MHz (24 cores),2999.0,24,Windows,,3498,27242,/v6/cpu/3035980,v6
"May 19, 2025 CrimsonHawk",ASUS System Product Name,Intel Xeon w9-3495X 4800 MHz (56 cores),4800.0,56,Linux,CrimsonHawk,2772,27241,/v6/cpu/12027353,v6
"Oct 24, 2025",Tyrone Systems SDA300A2N-224,AMD EPYC 9275F 4816 MHz (48 cores),4816.0,48,Linux,,2865,27240,/v6/cpu/14633971,v6
"Jul 12, 2025 Gorod",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,Gorod,3684,27239,/v6/cpu/12825006,v6
"May 03, 2024 srdmusic",ASUS System Product Name,AMD Ryzen Threadripper PRO 7975WX s 4001 MHz (32 cores),4001.0,32,Windows,srdmusic,2773,27239,/v6/cpu/5952406,v6
"Nov 04, 2025","Micro-Star International Co., Ltd. MS-7E59",AMD Ryzen 9 9950X3D 5756 MHz (16 cores),5756.0,16,Linux,,3723,27237,/v6/cpu/14830893,v6
"Jun 25, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (28 cores),4049.0,28,macOS,,3247,27237,/v6/cpu/12597261,v6
