Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,User,Single-Core Score,Multi-Core Score,Result URL,Schema
"Oct 26, 2025","iPad17,1",ARM 4410 MHz (9 cores),4410.0,9,iOS,,4128,15413,/v6/cpu/14672257,v6
"Oct 25, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4128,15475,/v6/cpu/14660719,v6
"Oct 25, 2025","iPad17,4",ARM 4322 MHz (10 cores),4322.0,10,iOS,,4128,16441,/v6/cpu/14660378,v6
"Oct 25, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4128,15533,/v6/cpu/14648983,v6
"Oct 24, 2025","iPad17,4",ARM 4421 MHz (10 cores),4421.0,10,iOS,,4128,16437,/v6/cpu/14646510,v6
"Oct 24, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4128,17377,/v6/cpu/14639299,v6
"Oct 24, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4128,15331,/v6/cpu/14635314,v6
"Oct 24, 2025","iPad17,4",ARM 4416 MHz (10 cores),4416.0,10,iOS,,4128,16558,/v6/cpu/14633457,v6
"Oct 24, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4128,16565,/v6/cpu/14630837,v6
"Oct 24, 2025","iPad17,2",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4128,15330,/v6/cpu/14630225,v6
"Oct 23, 2025","iPad17,1",ARM 4413 MHz (9 cores),4413.0,9,iOS,,4128,15078,/v6/cpu/14624050,v6
"Oct 23, 2025","iPad17,4",ARM 4415 MHz (9 cores),4415.0,9,iOS,,4128,15416,/v6/cpu/14623716,v6
"Oct 23, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4128,16318,/v6/cpu/14620680,v6
"Oct 23, 2025","iPad17,1",ARM 4413 MHz (9 cores),4413.0,9,iOS,,4128,15335,/v6/cpu/14616384,v6
"Oct 23, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4128,15401,/v6/cpu/14614832,v6
"Oct 23, 2025","iPad17,4",ARM 4419 MHz (10 cores),4419.0,10,iOS,,4128,16447,/v6/cpu/14610047,v6
"Oct 22, 2025","iPad17,3",ARM 4425 MHz (10 cores),4425.0,10,iOS,,4128,16385,/v6/cpu/14609039,v6
"Oct 22, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4128,15342,/v6/cpu/14607553,v6
"Oct 22, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4128,15308,/v6/cpu/14606156,v6
"Oct 22, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4128,15308,/v6/cpu/14606150,v6
"Oct 22, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4128,15485,/v6/cpu/14606064,v6
"Oct 22, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4128,15404,/v6/cpu/14600382,v6
"Oct 22, 2025","iPad17,1",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4128,16468,/v6/cpu/14591161,v6
"Oct 21, 2025","iPad17,2",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4128,15455,/v6/cpu/14576285,v6
"Oct 20, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4128,26043,/v6/cpu/14560166,v6
"Oct 16, 2025","Mac16,9",Apple M4 Max 4511 MHz (14 cores),4511.0,14,macOS,,4128,24496,/v6/cpu/14492405,v6
"Oct 16, 2025","iPad17,2",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4128,16544,/v6/cpu/14485772,v6
"Oct 16, 2025","iPad17,4",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4128,16513,/v6/cpu/14485565,v6
"Oct 02, 2025","Mac16,9",Apple M4 Max 4510 MHz (16 cores),4510.0,16,macOS,,4128,26832,/v6/cpu/14217746,v6
"Nov 04, 2025","iPad17,1",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4127,15433,/v6/cpu/14845833,v6
"Nov 03, 2025","Mac16,9",Apple M4 Max 4511 MHz (14 cores),4511.0,14,macOS,,4127,24329,/v6/cpu/14830082,v6
"Nov 02, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4127,15372,/v6/cpu/14808246,v6
"Nov 02, 2025","iPad17,3",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4127,16324,/v6/cpu/14807425,v6
"Oct 31, 2025","iPad17,2",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4127,16370,/v6/cpu/14775196,v6
"Oct 31, 2025 l3uzz","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,l3uzz,4127,26674,/v6/cpu/14770991,v6
"Oct 31, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4127,15422,/v6/cpu/14767949,v6
"Oct 31, 2025","iPad17,4",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4127,16283,/v6/cpu/14766598,v6
"Oct 30, 2025","iPad17,1",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4127,15383,/v6/cpu/14740678,v6
"Oct 29, 2025","iPad17,3",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4127,16459,/v6/cpu/14740081,v6
"Oct 29, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4127,15480,/v6/cpu/14732760,v6
"Oct 27, 2025","iPad17,4",ARM 4404 MHz (9 cores),4404.0,9,iOS,,4127,15259,/v6/cpu/14697053,v6
"Oct 27, 2025","iPad17,4",ARM 4404 MHz (9 cores),4404.0,9,iOS,,4127,15259,/v6/cpu/14697050,v6
"Oct 26, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4127,16291,/v6/cpu/14679245,v6
"Oct 26, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4127,16291,/v6/cpu/14679209,v6
"Oct 26, 2025","iPad17,1",ARM 4419 MHz (10 cores),4419.0,10,iOS,,4127,16479,/v6/cpu/14669870,v6
"Oct 25, 2025","iPad17,3",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4127,15338,/v6/cpu/14654506,v6
"Oct 25, 2025","iPad17,3",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4127,15345,/v6/cpu/14653589,v6
"Oct 25, 2025","iPad17,4",ARM 4406 MHz (10 cores),4406.0,10,iOS,,4127,16351,/v6/cpu/14649347,v6
"Oct 24, 2025","Mac16,9",VirtualApple 2400 MHz (16 cores),2400.0,16,macOS,,4127,26702,/v6/cpu/14643063,v6
"Oct 24, 2025","iPad17,1",ARM 4395 MHz (9 cores),4395.0,9,iOS,,4127,15338,/v6/cpu/14641402,v6
"Oct 24, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4127,16375,/v6/cpu/14637828,v6
"Oct 24, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4127,16375,/v6/cpu/14637797,v6
"Oct 24, 2025","iPad17,1",ARM 4394 MHz (9 cores),4394.0,9,iOS,,4127,15481,/v6/cpu/14635459,v6
"Oct 23, 2025","iPad17,1",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4127,15425,/v6/cpu/14625375,v6
"Oct 23, 2025","iPad17,3",ARM 4401 MHz (10 cores),4401.0,10,iOS,,4127,16352,/v6/cpu/14621562,v6
"Oct 23, 2025","iPad17,4",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4127,15363,/v6/cpu/14613733,v6
"Oct 23, 2025","iPad17,1",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4127,16485,/v6/cpu/14611919,v6
"Oct 23, 2025","iPad17,1",ARM 4416 MHz (10 cores),4416.0,10,iOS,,4127,16530,/v6/cpu/14611674,v6
"Oct 23, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4127,16205,/v6/cpu/14610779,v6
"Oct 23, 2025","iPad17,4",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4127,15511,/v6/cpu/14610706,v6
"Oct 22, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4127,15431,/v6/cpu/14609684,v6
"Oct 22, 2025","iPad17,3",ARM 4420 MHz (9 cores),4420.0,9,iOS,,4127,15309,/v6/cpu/14609395,v6
"Oct 22, 2025","iPad17,3",ARM 4408 MHz (10 cores),4408.0,10,iOS,,4127,16616,/v6/cpu/14605094,v6
"Oct 22, 2025","iPad17,2",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4127,16337,/v6/cpu/14597363,v6
"Oct 22, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4127,15348,/v6/cpu/14597097,v6
"Oct 22, 2025","iPad17,4",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4127,15207,/v6/cpu/14593517,v6
"Oct 21, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4127,16415,/v6/cpu/14578477,v6
"Sep 26, 2025","Mac16,9",Apple M4 Max 4510 MHz (16 cores),4510.0,16,macOS,,4127,26888,/v6/cpu/14083121,v6
"Sep 26, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4127,26801,/v6/cpu/14073600,v6
"Sep 26, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4127,26429,/v6/cpu/14073349,v6
"Sep 20, 2025 Swordper",Mac studio M4 Max 2025,Apple M4 Max 4511 MHz (14 cores),4511.0,14,macOS,Swordper,4127,24433,/v6/cpu/13937246,v6
"Jun 14, 2025 qzyqzy","MacBook Pro (16-inch, 2024)",Apple M4 Max 4510 MHz (16 cores),4510.0,16,macOS,qzyqzy,4127,27000,/v6/cpu/12434313,v6
"Nov 03, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4126,16375,/v6/cpu/14815386,v6
"Nov 03, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4126,15292,/v6/cpu/14814089,v6
"Nov 02, 2025","iPad17,1",ARM 4413 MHz (9 cores),4413.0,9,iOS,,4126,15330,/v6/cpu/14796177,v6
"Nov 01, 2025 andre1106","Mac16,9",Apple M4 Max 4510 MHz (16 cores),4510.0,16,macOS,andre1106,4126,26684,/v6/cpu/14794256,v6
"Nov 01, 2025","iPad17,3",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4126,15451,/v6/cpu/14784959,v6
"Nov 01, 2025","iPad17,2",ARM 4408 MHz (10 cores),4408.0,10,iOS,,4126,16261,/v6/cpu/14784043,v6
"Nov 01, 2025","iPad17,4",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4126,15193,/v6/cpu/14780431,v6
"Nov 01, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4126,15486,/v6/cpu/14780003,v6
"Oct 31, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4126,15400,/v6/cpu/14771799,v6
"Oct 31, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4126,15454,/v6/cpu/14765782,v6
"Oct 29, 2025 wtorres23","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,wtorres23,4126,15270,/v6/cpu/14721588,v6
"Oct 29, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4126,15270,/v6/cpu/14721587,v6
"Oct 27, 2025","iPad17,1",ARM 4415 MHz (9 cores),4415.0,9,iOS,,4126,15372,/v6/cpu/14699886,v6
"Oct 27, 2025 TeeKay_11","iPad Pro 11"" M5",ARM 4427 MHz (10 cores),4427.0,10,iOS,TeeKay_11,4126,16528,/v6/cpu/14696276,v6
"Oct 27, 2025","iPad17,2",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4126,16528,/v6/cpu/14696269,v6
"Oct 27, 2025","iPad17,2",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4126,16528,/v6/cpu/14696268,v6
"Oct 27, 2025","iPad17,1",ARM 4408 MHz (9 cores),4408.0,9,iOS,,4126,15207,/v6/cpu/14694120,v6
"Oct 27, 2025","iPad17,1",ARM 4408 MHz (9 cores),4408.0,9,iOS,,4126,15207,/v6/cpu/14694107,v6
"Oct 27, 2025","iPad17,1",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4126,15366,/v6/cpu/14693164,v6
"Oct 26, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4126,15438,/v6/cpu/14678545,v6
"Oct 26, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4126,15281,/v6/cpu/14672597,v6
"Oct 25, 2025","iPad17,4",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4126,16325,/v6/cpu/14658771,v6
"Oct 25, 2025","iPad17,4",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4126,16325,/v6/cpu/14658759,v6
"Oct 25, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4126,16451,/v6/cpu/14651350,v6
"Oct 25, 2025","Mac16,9",Apple M4 Max 4508 MHz (16 cores),4508.0,16,macOS,,4126,26842,/v6/cpu/14648810,v6
"Oct 24, 2025","iPad17,1",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4126,16247,/v6/cpu/14637442,v6
"Oct 23, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4126,15376,/v6/cpu/14627650,v6
"Oct 23, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4126,15400,/v6/cpu/14622176,v6
"Oct 23, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4126,15426,/v6/cpu/14619782,v6
"Oct 23, 2025","iPad17,1",ARM 4413 MHz (9 cores),4413.0,9,iOS,,4126,15532,/v6/cpu/14619436,v6
"Oct 23, 2025","iPad17,1",ARM 4414 MHz (9 cores),4414.0,9,iOS,,4126,15291,/v6/cpu/14618116,v6
"Oct 22, 2025","Mac16,9",Apple M4 Max 4509 MHz (16 cores),4509.0,16,macOS,,4126,26742,/v6/cpu/14609784,v6
"Oct 22, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4126,15014,/v6/cpu/14609237,v6
"Oct 22, 2025","iPad17,2",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4126,16496,/v6/cpu/14599696,v6
"Oct 22, 2025","iPad17,4",ARM 4422 MHz (10 cores),4422.0,10,iOS,,4126,16192,/v6/cpu/14599369,v6
"Oct 22, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4126,15339,/v6/cpu/14599327,v6
"Oct 22, 2025","iPad17,4",ARM 4402 MHz (9 cores),4402.0,9,iOS,,4126,15358,/v6/cpu/14591950,v6
"Oct 20, 2025 xaau","MacBook Pro (16-inch, 2024)",Apple M4 Max 4507 MHz (16 cores),4507.0,16,macOS,xaau,4126,26880,/v6/cpu/14558265,v6
"Nov 05, 2025 KenT7","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,KenT7,4125,15568,/v6/cpu/14872253,v6
"Nov 05, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15568,/v6/cpu/14872244,v6
"Nov 03, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15422,/v6/cpu/14830724,v6
"Nov 03, 2025","iPad17,1",ARM 4398 MHz (9 cores),4398.0,9,iOS,,4125,15424,/v6/cpu/14815279,v6
"Nov 02, 2025","iPad17,3",ARM 4422 MHz (10 cores),4422.0,10,iOS,,4125,16252,/v6/cpu/14796038,v6
"Nov 01, 2025","iPad17,1",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4125,15379,/v6/cpu/14789971,v6
"Oct 31, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15295,/v6/cpu/14773624,v6
"Oct 30, 2025","iPad17,3",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4125,15361,/v6/cpu/14755307,v6
"Oct 30, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15394,/v6/cpu/14742800,v6
"Oct 29, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4125,15496,/v6/cpu/14732823,v6
"Oct 28, 2025","iPad17,1",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4125,16595,/v6/cpu/14720363,v6
"Oct 28, 2025","iPad17,4",ARM 4428 MHz (10 cores),4428.0,10,iOS,,4125,16495,/v6/cpu/14717958,v6
"Oct 27, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4125,15230,/v6/cpu/14701490,v6
"Oct 26, 2025","iPad17,4",ARM 4428 MHz (10 cores),4428.0,10,iOS,,4125,16717,/v6/cpu/14670281,v6
"Oct 26, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15331,/v6/cpu/14667647,v6
"Oct 25, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15402,/v6/cpu/14660743,v6
"Oct 25, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15304,/v6/cpu/14655243,v6
"Oct 25, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15304,/v6/cpu/14655166,v6
"Oct 25, 2025","iPad17,1",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4125,15315,/v6/cpu/14653092,v6
"Oct 25, 2025","iPad17,1",ARM 4411 MHz (9 cores),4411.0,9,iOS,,4125,15134,/v6/cpu/14650492,v6
"Oct 25, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4125,15425,/v6/cpu/14648796,v6
"Oct 24, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4125,16273,/v6/cpu/14647558,v6
"Oct 24, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15563,/v6/cpu/14644711,v6
"Oct 24, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4125,15440,/v6/cpu/14639110,v6
"Oct 24, 2025","iPad17,4",ARM 4396 MHz (9 cores),4396.0,9,iOS,,4125,15242,/v6/cpu/14629589,v6
"Oct 23, 2025","iPad17,3",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4125,12093,/v6/cpu/14623856,v6
"Oct 23, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4125,15351,/v6/cpu/14622008,v6
"Oct 23, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4125,16280,/v6/cpu/14616708,v6
"Oct 23, 2025","iPad17,3",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4125,16470,/v6/cpu/14616498,v6
"Oct 23, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4125,15483,/v6/cpu/14611526,v6
"Oct 23, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4125,15436,/v6/cpu/14610784,v6
"Oct 22, 2025","iPad17,1",ARM 4407 MHz (9 cores),4407.0,9,iOS,,4125,15400,/v6/cpu/14599640,v6
"Oct 22, 2025","iPad17,3",ARM 4428 MHz (10 cores),4428.0,10,iOS,,4125,16400,/v6/cpu/14596298,v6
"Oct 22, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4125,15337,/v6/cpu/14593797,v6
"Oct 19, 2025","Mac16,9",Apple M4 Max 4511 MHz (14 cores),4511.0,14,macOS,,4125,24307,/v6/cpu/14547706,v6
"Sep 26, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4125,26964,/v6/cpu/14086405,v6
"Sep 20, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4125,26737,/v6/cpu/13953781,v6
"Sep 20, 2025","Mac16,9",Apple M4 Max 4509 MHz (16 cores),4509.0,16,macOS,,4125,26869,/v6/cpu/13948488,v6
"Sep 19, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4125,26675,/v6/cpu/13908639,v6
"Jun 14, 2025","MacBook Pro (16-inch, 2024)",Apple M4 Max 4506 MHz (16 cores),4506.0,16,macOS,,4125,26787,/v6/cpu/12434626,v6
"Nov 05, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15348,/v6/cpu/14863061,v6
"Nov 03, 2025","iPad17,1",ARM 4411 MHz (9 cores),4411.0,9,iOS,,4124,15710,/v6/cpu/14829562,v6
"Nov 03, 2025","iPad17,1",ARM 4416 MHz (9 cores),4416.0,9,iOS,,4124,15347,/v6/cpu/14825846,v6
"Nov 03, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4124,14992,/v6/cpu/14815313,v6
"Nov 02, 2025","iPad17,3",ARM 4403 MHz (9 cores),4403.0,9,iOS,,4124,15416,/v6/cpu/14809851,v6
"Nov 02, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15238,/v6/cpu/14801787,v6
"Nov 02, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15532,/v6/cpu/14795933,v6
"Nov 01, 2025","iPad17,1",ARM 4411 MHz (9 cores),4411.0,9,iOS,,4124,15306,/v6/cpu/14790630,v6
"Nov 01, 2025 homee313","iPad17,1",ARM 4428 MHz (9 cores),4428.0,9,iOS,homee313,4124,15621,/v6/cpu/14785275,v6
"Nov 01, 2025","iPad17,1",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4124,15621,/v6/cpu/14785258,v6
"Oct 31, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4124,15607,/v6/cpu/14774706,v6
"Oct 31, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15413,/v6/cpu/14774513,v6
"Oct 31, 2025","iPad17,3",ARM 4409 MHz (10 cores),4409.0,10,iOS,,4124,16544,/v6/cpu/14772466,v6
"Oct 30, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15355,/v6/cpu/14759641,v6
"Oct 29, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4124,15460,/v6/cpu/14732795,v6
"Oct 28, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4124,15413,/v6/cpu/14714365,v6
"Oct 28, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4124,26573,/v6/cpu/14713931,v6
"Oct 27, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4124,15507,/v6/cpu/14699035,v6
"Oct 27, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4124,15260,/v6/cpu/14691808,v6
"Oct 26, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4124,15417,/v6/cpu/14673014,v6
"Oct 26, 2025","iPad17,1",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4124,16348,/v6/cpu/14671935,v6
"Oct 26, 2025","iPad17,2",ARM 4402 MHz (9 cores),4402.0,9,iOS,,4124,15368,/v6/cpu/14668230,v6
"Oct 26, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4124,15201,/v6/cpu/14667485,v6
"Oct 25, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4124,16307,/v6/cpu/14666693,v6
"Oct 25, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15290,/v6/cpu/14658574,v6
"Oct 25, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15414,/v6/cpu/14653464,v6
"Oct 25, 2025","iPad17,1",ARM 4410 MHz (9 cores),4410.0,9,iOS,,4124,15380,/v6/cpu/14652165,v6
"Oct 24, 2025","iPad17,3",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4124,16566,/v6/cpu/14648085,v6
"Oct 24, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15422,/v6/cpu/14643486,v6
"Oct 24, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4124,15432,/v6/cpu/14643186,v6
"Oct 24, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4124,15432,/v6/cpu/14643162,v6
"Oct 24, 2025","iPad17,1",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4124,15401,/v6/cpu/14639702,v6
"Oct 24, 2025","iPad17,1",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4124,15275,/v6/cpu/14639485,v6
"Oct 24, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4124,15348,/v6/cpu/14637910,v6
"Oct 24, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4124,15213,/v6/cpu/14632055,v6
"Oct 23, 2025","iPad17,1",ARM 4414 MHz (9 cores),4414.0,9,iOS,,4124,15484,/v6/cpu/14627984,v6
"Oct 23, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4124,14916,/v6/cpu/14627010,v6
"Oct 23, 2025","iPad17,1",ARM 4422 MHz (10 cores),4422.0,10,iOS,,4124,16321,/v6/cpu/14626979,v6
"Oct 23, 2025","iPad17,3",ARM 4425 MHz (10 cores),4425.0,10,iOS,,4124,16115,/v6/cpu/14622500,v6
"Oct 23, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15436,/v6/cpu/14621798,v6
"Oct 23, 2025 Victoriatus","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,Victoriatus,4124,15180,/v6/cpu/14620291,v6
"Oct 23, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15180,/v6/cpu/14620287,v6
"Oct 23, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4124,15512,/v6/cpu/14613109,v6
"Oct 22, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4124,15349,/v6/cpu/14607690,v6
"Oct 22, 2025 foolsmac","iPad17,2",ARM 4427 MHz (9 cores),4427.0,9,iOS,foolsmac,4124,15374,/v6/cpu/14606878,v6
"Oct 22, 2025","iPad17,2",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,15374,/v6/cpu/14606870,v6
"Oct 22, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4124,14830,/v6/cpu/14601921,v6
"Oct 22, 2025","iPad17,3",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4124,15329,/v6/cpu/14601072,v6
"Oct 22, 2025","iPad17,1",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4124,15437,/v6/cpu/14600510,v6
"Oct 22, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4124,15374,/v6/cpu/14600416,v6
"Oct 22, 2025","iPad17,2",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4124,15370,/v6/cpu/14600364,v6
"Oct 22, 2025","iPad17,1",ARM 4405 MHz (9 cores),4405.0,9,iOS,,4124,15394,/v6/cpu/14598960,v6
"Oct 22, 2025","iPad17,4",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4124,16511,/v6/cpu/14596380,v6
"Oct 19, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4124,16268,/v6/cpu/14536951,v6
